FID,Year,Sample,Station,SWD_Water,WFD_Water,Date,Time,Month,Programme,Survey,Latitude,Longitude,Water_Dept,Depth__m_,ammonium__,Field16,colored_di,density__k,dissolved,dissolve_1,dissolve_2,dissolve_3,nitrate__,nitrite__N,organic_ca,phosphate,TOoxN,Phos,Salinity_,salinity1,sigma_t,temperatur,total_alka,total_nitr,total_ni_1,total_phos
609,2013,1016,IA34D51, , ,14/01/2013 00:00:00,44,January,OSS,CE13001,52.999000000000002,-14.817700000000000,0.000000000000000,450.000000000000000, , , , ,2144.9, ,236.27, ,11.100000000000000,<0.04, ,0.63,11.100000000000000,0.630000000000000,35.469000000000001,35.476999999999997, ,10.800000000000001,2334.2, , , 
610,2013,1016,IA34D51, , ,14/01/2013 00:00:00,44,January,OSS,CE13001,52.999000000000002,-14.817700000000000,0.000000000000000,350.000000000000000, , , , ,2142, ,239.25, ,9.650000000000000,<0.04, ,0.6,9.650000000000000,0.600000000000000,35.476999999999997,35.479999999999997, ,11.100000000000000,2334.6, , , 
611,2013,1016,IA34D51, , ,14/01/2013 00:00:00,44,January,OSS,CE13001,52.999000000000002,-14.817700000000000,0.000000000000000,119.000000000000000, , , , ,2129.7, ,246.13, ,9.190000000000000,<0.04, ,0.56,9.190000000000000,0.560000000000000,35.414999999999999,35.417999999999999, ,11.000000000000000,2331.9, , , 
612,2013,1016,IA34D51, , ,14/01/2013 00:00:00,44,January,OSS,CE13001,52.999000000000002,-14.817700000000000,0.000000000000000,5.420000000000000, , , , ,2136.7, ,250.24, ,8.900000000000000,<0.04, ,0.57,8.900000000000000,0.570000000000000,35.420000000000002,35.387000000000000, ,10.900000000000000,2329.9, , , 
613,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,487.000000000000000, , , , ,2151, ,218.65, ,13.699999999999999,<0.04, ,0.76,13.699999999999999,0.760000000000000,35.506000000000000,35.503999999999998, ,10.699999999999999,2336.6, , , 
614,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,417.000000000000000, , , , , , ,222.51, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.500999999999998, ,10.699999999999999, , , , 
615,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,338.000000000000000, , , , ,2152.6, ,241.07, ,10.699999999999999,<0.04, ,0.6,10.699999999999999,0.600000000000000,35.462000000000003,35.465000000000003, ,10.800000000000001, , , , 
616,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,277.000000000000000, , , , ,2130.5, ,231.85, ,11.300000000000001,<0.04, ,0.66,11.300000000000001,0.660000000000000,35.523000000000003,35.521000000000001, ,11.100000000000000,2333, , , 
617,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,178.000000000000000, , , , ,2125.9, ,241.34, ,10.300000000000001,<0.04, ,0.59,10.300000000000001,0.590000000000000,35.460999999999999,35.454999999999998, ,11.000000000000000,2332.6, , , 
618,2013,1015,IA34D51, , ,13/01/2013 00:00:00,2319,January,OSS,CE13001,52.997700000000002,-14.708800000000000,0.000000000000000,4.610000000000000, , , , ,2129.1, ,250.89, ,8.980000000000000,0.04, ,0.53,8.980000000000000,0.530000000000000,35.414999999999999,35.405999999999999, ,10.900000000000000, , , , 
619,2013,1014,IA35D59, , ,13/01/2013 00:00:00,2015,January,OSS,CE13001,53.000500000000002,-14.237500000000001,0.000000000000000,208.000000000000000, , , , ,2141.5, ,241.48, ,11.300000000000001,<0.04, ,0.64,11.300000000000001,0.640000000000000,35.450000000000003,35.442000000000000, ,10.400000000000000,2330.5, , , 
620,2013,1014,IA35D59, , ,13/01/2013 00:00:00,2015,January,OSS,CE13001,53.000500000000002,-14.237500000000001,0.000000000000000,5.580000000000000, , , , ,2131.6, ,253.41, ,10.199999999999999,<0.04, ,0.58,10.199999999999999,0.580000000000000,35.430000000000000,35.426000000000002, ,10.699999999999999,2326.7, , , 
621,2013,1013,IA34D61, , ,13/01/2013 00:00:00,1734,January,OSS,CE13001,53.000200000000000,-13.747999999999999,0.000000000000000,191.000000000000000, , , , , , ,254.44, ,10.100000000000000,<0.04, ,0.6,10.100000000000000,0.600000000000000,35.412999999999997,35.405999999999999, ,10.199999999999999, , , , 
622,2013,1013,IA34D61, , ,13/01/2013 00:00:00,1734,January,OSS,CE13001,53.000200000000000,-13.747999999999999,0.000000000000000,5.600000000000000, , , , ,2131.3, ,254.9, ,9.350000000000000,<0.04, ,0.54,9.350000000000000,0.540000000000000,35.411000000000001,35.406999999999996, ,10.199999999999999,2335.3, , , 
623,2013,1012,IA34D71, , ,13/01/2013 00:00:00,1346,January,OSS,CE13001,52.999000000000002,-12.999300000000000,0.000000000000000,356.000000000000000, , , , ,2136, ,240.35, ,11.100000000000000,<0.04, ,0.63,11.100000000000000,0.630000000000000,35.473999999999997,35.475999999999999, ,10.600000000000000,2346, , , 
624,2013,1012,IA34D71, , ,13/01/2013 00:00:00,1346,January,OSS,CE13001,52.999000000000002,-12.999300000000000,0.000000000000000,40.200000000000003, , , , , , ,246.85, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.499000000000002, ,10.699999999999999, , , , 
625,2013,1012,IA34D71, , ,13/01/2013 00:00:00,1346,January,OSS,CE13001,52.999000000000002,-12.999300000000000,0.000000000000000,5.870000000000000, , , , ,2134.5, ,246.89, ,9.690000000000000,<0.04, ,0.59,9.690000000000000,0.590000000000000,35.497999999999998,35.497999999999998, ,10.699999999999999,2332.2, , , 
626,2013,1011,IA35D76, , ,13/01/2013 00:00:00,1052,January,OSS,CE13001,53.000999999999998,-12.490500000000001,0.000000000000000,360.000000000000000, , , , , , ,241.05, ,9.960000000000001,<0.04, ,0.59,9.960000000000001,0.590000000000000,35.494000000000000,35.497999999999998, ,10.800000000000001, , , , 
627,2013,1011,IA35D76, , ,13/01/2013 00:00:00,1052,January,OSS,CE13001,53.000999999999998,-12.490500000000001,0.000000000000000,5.620000000000000, , , , ,2133.6, ,247.54, ,9.390000000000001,<0.04, ,0.57,9.390000000000001,0.570000000000000,35.506000000000000,35.500999999999998, ,10.800000000000001,2333.8, , , 
628,2013,1010,IA34D81, , ,13/01/2013 00:00:00,832,January,OSS,CE13001,52.999800000000000,-11.998300000000000,0.000000000000000,204.000000000000000, , , , ,2134.3, ,248.39, ,9.300000000000001,<0.04, ,0.53,9.300000000000001,0.530000000000000,35.508000000000003,35.506999999999998, ,10.900000000000000,2331, , , 
629,2013,1010,IA34D81, , ,13/01/2013 00:00:00,832,January,OSS,CE13001,52.999800000000000,-11.998300000000000,0.000000000000000,7.570000000000000, , , , ,2134.2, ,249.59, ,9.100000000000000,0.04, ,0.54,9.100000000000000,0.540000000000000,35.506000000000000,35.506999999999998, ,10.900000000000000,2331.8, , , 
630,2013,1009,IA35D86, , ,13/01/2013 00:00:00,618,January,OSS,CE13001,53.000200000000000,-11.497700000000000,0.000000000000000,131.000000000000000, , , , ,2139.6, ,254.56, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,35.441000000000003,35.442000000000000, ,10.500000000000000,2327.9, , , 
631,2013,1009,IA35D86, , ,13/01/2013 00:00:00,618,January,OSS,CE13001,53.000200000000000,-11.497700000000000,0.000000000000000,4.850000000000000, , , , ,2136.4, ,255.57, ,9.250000000000000,0.05, ,0.56,9.250000000000000,0.560000000000000,35.438000000000002,35.442000000000000, ,10.500000000000000,2326.9, , , 
632,2013,1008,IA35D89, , ,13/01/2013 00:00:00,405,January,OSS,CE13001,53.000300000000003,-11.000500000000001,0.000000000000000,129.000000000000000, , , , ,2158.1, ,252.48, ,10.100000000000000,0.05, ,0.65,10.100000000000000,0.650000000000000,35.305000000000000,35.304000000000002, ,9.890000000000001,2321.4, , , 
633,2013,1008,IA35D89, , ,13/01/2013 00:00:00,405,January,OSS,CE13001,53.000300000000003,-11.000500000000001,0.000000000000000,5.670000000000000, , , , ,2156.8, ,252.28, ,9.190000000000000,<0.04, ,0.53,9.190000000000000,0.530000000000000,35.279000000000003,35.279000000000003, ,9.789999999999999,2325.9, , , 
634,2013,1007,IA34D94, , ,13/01/2013 00:00:00,152,January,OSS,CE13001,52.998699999999999,-10.499300000000000,0.000000000000000,102.000000000000000, , , , , , ,242.79, ,10.000000000000000,0.04, ,0.71,10.000000000000000,0.710000000000000,35.229999999999997,35.229999999999997, ,9.840000000000000, , , , 
635,2013,1007,IA34D94, , ,13/01/2013 00:00:00,152,January,OSS,CE13001,52.998699999999999,-10.499300000000000,0.000000000000000,5.570000000000000, , , , ,2157.4, ,252.28, ,9.279999999999999,0.04, ,0.67,9.279999999999999,0.670000000000000,35.119999999999997,35.119000000000000, ,9.660000000000000,2327.8, , , 
636,2013,1006,IA35E033, , ,12/01/2013 00:00:00,2342,January,OSS,CE13001,53.002200000000002,-9.998500000000000,0.000000000000000,95.200000000000003, , , , ,2161.6, ,249.79, ,9.590000000000000,0.06, ,0.67,9.590000000000000,0.670000000000000,35.139000000000003,35.127000000000002, ,9.800000000000001,2322.3, , , 
637,2013,1006,IA35E033, , ,12/01/2013 00:00:00,2342,January,OSS,CE13001,53.002200000000002,-9.998500000000000,0.000000000000000,5.550000000000000, , , , ,2174, ,266.46, ,10.800000000000001,0.08, ,0.68,10.800000000000001,0.680000000000000,34.475000000000001,34.476999999999997, ,9.330000000000000,2337.9, , , 
638,2013,1005,IA34E0444, ,Shannon Plume (HAs 27;28),12/01/2013 00:00:00,2136,January,OSS,CE13001,52.999200000000002,-9.501300000000001,0.000000000000000,46.200000000000003, , , , ,2161.1, ,249.58, ,9.789999999999999,0.06, ,0.69,9.789999999999999,0.690000000000000,35.000999999999998,35.030000000000001, ,9.770000000000000,2329.3, , , 
639,2013,1005,IA34E0444, ,Shannon Plume (HAs 27;28),12/01/2013 00:00:00,2136,January,OSS,CE13001,52.999200000000002,-9.501300000000001,0.000000000000000,5.100000000000000, , , , ,2170.2, ,274.44, ,11.500000000000000,0.15, ,0.66,11.500000000000000,0.660000000000000,33.963999999999999,33.944000000000003, ,8.990000000000000,2344.6, , , 
640,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,2777.000000000000000, , , , ,2186, ,229.23, ,21.899999999999999,<0.04, ,1.44,21.899999999999999,1.440000000000000,34.960999999999999,34.939000000000000, ,2.810000000000000,2339.5, , , 
641,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,2500.000000000000000, , , , , , ,231.55, ,21.300000000000001,<0.04, ,1.4,21.300000000000001,1.400000000000000,34.950000000000003,34.950000000000003, ,2.950000000000000, , , , 
642,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,1996.000000000000000, , , , , , ,241.5, ,18.300000000000001,<0.04, ,1.23,18.300000000000001,1.230000000000000,34.991999999999997,34.988999999999997, ,3.690000000000000, , , , 
643,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,1799.000000000000000, , , , , , ,241.94, ,18.800000000000001,<0.04, ,1.21,18.800000000000001,1.210000000000000,35.015000000000001,35.012000000000000, ,4.030000000000000, , , , 
644,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,1499.000000000000000, , , , ,2173.8, ,227.04, ,18.100000000000001,<0.04, ,1.16,18.100000000000001,1.160000000000000,35.177000000000000,35.170000000000002, ,5.390000000000000,2321.6, , , 
645,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,1000.000000000000000, , , , , , ,182.43, ,18.199999999999999,nd(<0.01), ,1.09,18.199999999999999,1.090000000000000,35.639000000000003,35.640000000000001, ,9.140000000000001, , , , 
646,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,500.000000000000000, , , , , , ,212.38, ,12.600000000000000,<0.04, ,0.71,12.600000000000000,0.710000000000000,35.615000000000002,35.609000000000002, ,11.300000000000001, , , , 
647,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,198.000000000000000, , , , , , ,237.64, ,7.880000000000000,<0.04, ,0.47,7.880000000000000,0.470000000000000,35.619000000000000,35.618000000000002, ,12.100000000000000, , , , 
648,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,100.000000000000000, , , , , , ,245.75, ,6.490000000000000,0.1, ,0.38,6.490000000000000,0.380000000000000,35.606000000000002,35.603000000000002, ,12.199999999999999, , , , 
649,2013,1004,IA25D95, , ,09/01/2013 00:00:00,1948,January,OSS,CE13001,48.220999999999997,-10.535700000000000,0.000000000000000,14.400000000000000, , , , ,2117.8, ,247.5, ,6.340000000000000,0.08, ,0.37,6.340000000000000,0.370000000000000,35.606000000000002,35.606999999999999, ,12.199999999999999,2338.7, , , 
650,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,4824.000000000000000, , , , ,2198.9, ,224.78, ,23.600000000000001,<0.04, ,1.54,23.600000000000001,1.540000000000000,34.902000000000001,34.901000000000003, ,2.560000000000000,2353.7, , , 
651,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,4499.000000000000000, , , , ,2204.5, ,224.45, ,24.399999999999999,<0.04, ,1.53,24.399999999999999,1.530000000000000,34.904000000000003,34.904000000000003, ,2.540000000000000,2349.8, , , 
652,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,4000.000000000000000, , , , ,2189.7, ,225.47, ,23.399999999999999,nd(<0.01), ,1.5,23.399999999999999,1.500000000000000,34.911000000000001,34.911000000000001, ,2.550000000000000,2353.1, , , 
653,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,3500.000000000000000, , , , ,2197.3, ,227.99, ,22.800000000000001,<0.04, ,1.47,22.800000000000001,1.470000000000000,34.926000000000002,34.923999999999999, ,2.640000000000000,2342.2, , , 
654,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,2999.000000000000000, , , , ,2181.6, ,235.4, ,21.100000000000001,<0.04, ,1.35,21.100000000000001,1.350000000000000,34.945000000000000,34.944000000000003, ,2.880000000000000,2332.3, , , 
655,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,2515.000000000000000, , , , ,2175.6, ,246.46, ,17.899999999999999,<0.04, ,1.21,17.899999999999999,1.210000000000000,34.945000000000000,34.945000000000000, ,3.200000000000000,2321.4, , , 
656,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,1997.000000000000000, , , , ,2170.6, ,253.86, ,17.800000000000001,<0.04, ,1.15,17.800000000000001,1.150000000000000,34.930999999999997,34.930999999999997, ,3.610000000000000,2291.3, , , 
657,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,1499.000000000000000, , , , ,2171.5, ,236.4, ,18.699999999999999,<0.04, ,1.17,18.699999999999999,1.170000000000000,35.082000000000001,35.084000000000003, ,4.970000000000000,2320.5, , , 
658,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,997.000000000000000, , , , ,2196.4, ,181.85, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.654000000000003, ,9.199999999999999,2356.4, , , 
659,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,498.000000000000000, , , , ,2148.6, ,223.66, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.573999999999998, ,11.300000000000001,2339.6, , , 
660,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,203.000000000000000, , , , ,2129.3, ,240.21, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.561000000000000, ,11.900000000000000,2333.7, , , 
661,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,98.700000000000003, , , , ,2119.5, ,240.39, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.654000000000003, ,12.800000000000001,2341.8, , , 
662,2013,1003,IA26D38, , ,08/01/2013 00:00:00,1658,January,OSS,CE13001,48.721800000000002,-16.190500000000000,0.000000000000000,10.100000000000000, , , , ,2121.9, ,243.83, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,0.000000000000000,35.633000000000003, ,12.699999999999999,2343.7, , , 
663,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,877.000000000000000, , , , , , ,175.67, ,17.399999999999999,<0.04, ,1.08,17.399999999999999,1.080000000000000,35.618000000000002,35.618000000000002, ,9.779999999999999, , , , 
664,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,838.000000000000000, , , , , , ,176.51, ,18.800000000000001,<0.04, ,1.16,18.800000000000001,1.160000000000000,35.460999999999999,35.469000000000001, ,9.359999999999999, , , , 
665,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,698.000000000000000, , , , , , ,184.42, ,16.199999999999999,<0.04, ,0.99,16.199999999999999,0.990000000000000,35.515999999999998,35.518000000000001, ,10.400000000000000, , , , 
666,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,547.000000000000000, , , , , , ,217.23, ,11.900000000000000,<0.04, ,0.69,11.900000000000000,0.690000000000000,35.603999999999999,35.603000000000002, ,11.400000000000000, , , , 
667,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,347.000000000000000, , , , , , ,224.36, ,10.500000000000000,<0.04, ,0.6,10.500000000000000,0.600000000000000,35.624000000000002,35.619999999999997, ,11.800000000000001, , , , 
668,2013,1001,IA26D38, , ,08/01/2013 00:00:00,950,January,OSS,CE13001,48.691299999999998,-16.169699999999999,0.000000000000000,216.000000000000000, , , , , , ,230.07, ,8.800000000000001,<0.04, ,0.53,8.800000000000001,0.530000000000000,35.613999999999997,35.619999999999997, ,12.100000000000000, , , , 
